chr10	70805220	70805884
chr10	70811970	70812239
chr10	70815943	70816217
chr10	71077076	71077284
chr10	72253805	72253950
chr10	74007983	74008154
chr10	74056833	74058104
chr10	74079380	74080359
chr10	74080430	74080993
chr10	74091661	74092150
chr10	76737758	76737994
chr10	79469822	79470117
chr10	81004480	81004949
chr10	81008258	81008603
chr10	81077317	81078576
chr10	81960969	81961796
chr10	88160011	88160294
chr10	88160347	88160841
chr10	88171108	88171487
chr10	88172899	88173132
chr10	88470805	88471213
chr10	91806926	91807024
chr10	92758541	92758752
chr10	94351391	94351691
chr10	97054774	97055369
chr10	97518502	97518757
chr10	97521944	97522167
chr10	97527766	97528166
chr10	97543464	97543877
chr10	97545881	97546028
chr10	97547373	97547492
chr10	97591958	97592428
chr10	97597277	97597813
chr10	98032542	98032692
chr10	98048117	98048308
chr10	103877464	103877788
chr10	105230970	105231363
chr10	108691191	108691511
chr10	108695824	108695948
chr10	110360095	110360471
chr10	112115007	112115281
chr10	112116359	112116685
chr10	112117126	112117443
chr10	112169656	112169922
chr10	112259301	112259712
chr10	112261043	112261328
chr10	112602862	112603073
chr10	112620419	112620691
chr10	112624355	112624707
chr10	121464053	121464453
chr10	125151294	125151544
chr10	125151623	125152081
chr10	125162240	125162434
chr10	125312704	125313049
chr10	134385594	134385710
chr10	134388737	134389185
chr10	135205459	135205597
chr11	269337	269903
chr11	1543133	1543339
chr11	1875708	1876088
chr11	9385760	9386326
chr11	9623030	9623285
chr11	9635436	9636077
chr11	16923588	16923993
chr11	22698546	22699009
chr11	22702311	22702414
chr11	22724682	22724795
chr11	35103874	35105511
chr11	41450463	41450735
chr11	43167343	43167567
chr11	44581215	44581415
chr11	44590064	44591217
chr11	46264726	46265198
chr11	47421735	47422128
chr11	57242995	57243389
chr11	57333685	57333973
chr11	57559748	57559971
chr11	58340867	58341571
chr11	60532534	60532714
chr11	60934770	60935212
chr11	61523945	61524112
chr11	61602064	61602538
chr11	62312037	62312397
chr11	65187297	65188198
chr11	65239550	65239870
chr11	65244638	65245303
chr11	65259930	65260851
chr11	65261988	65262329
chr11	65419981	65420225
chr11	65695608	65695878
chr11	65905081	65905308
chr11	67253659	67253853
chr11	68819125	68819319
chr11	68924761	68925032
chr11	71704625	71704847
chr11	72449101	72449742
chr11	72452508	72452870
chr11	72854261	72854849
chr11	72865306	72865721
chr11	73036125	73036359
chr11	73095869	73096760
chr11	73097153	73097443
chr11	73490470	73490918
chr11	75248214	75248465
chr11	76377593	76377787
chr11	86222200	86222363
chr11	94315162	94315340
chr11	94317425	94317695
chr11	94826878	94826962
chr11	94987550	94987767
chr11	95448832	95449445
chr11	102189237	102189699
chr11	102430698	102430798
chr11	102459806	102460093
chr11	109947189	109947580
chr11	110220556	110220727
chr11	115791653	115791806
chr11	115795812	115796179
chr11	115797068	115797132
chr11	115797857	115798032
chr11	115798855	115799008
chr11	115945238	115945510
chr11	117685393	117685836
chr11	117686136	117686500
chr11	117881559	117881948
chr11	118112268	118112532
chr11	118800245	118800827
chr11	120450377	120450712
chr11	120483837	120483981
chr11	121324755	121324861
chr11	121338733	121339149
chr11	123173564	123173848
chr11	124940571	124941111
chr11	124942192	124942648
chr11	126175725	126175882
chr11	128341167	128341527
chr11	128422991	128423282
chr11	128480883	128481272
chr11	128590332	128590660
chr11	131799015	131799372
chr12	775890	776284
chr12	860254	860664
chr12	1208361	1208617
chr12	1532185	1532472
chr12	1643252	1643620
chr12	4224292	4224419
chr12	4225746	4226120
chr12	4228228	4228473
chr12	4245075	4245501
chr12	4252128	4252433
chr12	4255485	4255796
chr12	4257595	4257888
chr12	4262574	4262924
chr12	4378284	4379414
chr12	4380607	4381576
chr12	6339954	6340271
chr12	6444583	6445131
chr12	6536099	6536375
chr12	6741558	6741663
chr12	7000184	7000641
chr12	7058563	7058923
chr12	8123169	8123746
chr12	8763701	8764050
chr12	9917181	9917686
chr12	11698385	11698588
chr12	11716028	11716373
chr12	11721730	11722060
chr12	11731456	11731873
chr12	11806275	11806670
chr12	11902953	11903896
chr12	11911642	11913422
chr12	11989252	11989963
chr12	12162075	12162513
chr12	12163052	12163554
chr12	12164636	12164912
chr12	12185852	12185959
chr12	15105208	15105676
chr12	24992180	24992695
chr12	25104673	25105123
chr12	25151034	25151427
chr12	25207728	25208290
chr12	25211723	25211990
chr12	25445837	25446089
chr12	26309144	26309464
chr12	27332593	27333057
chr12	27361104	27361528
chr12	31899631	31900083
chr12	31902136	31902566
chr12	31905440	31905706
chr12	32405506	32405740
chr12	39008158	39008221
chr12	40596989	40597248
chr12	40620015	40620358
chr12	41706432	41706786
chr12	46571692	46571878
chr12	46609835	46610258
chr12	46867492	46867759
chr12	47601157	47601488
chr12	49628278	49628526
chr12	50056796	50057319
chr12	50097438	50097851
chr12	52512288	52512603
chr12	53615195	53615822
chr12	53765037	53765535
chr12	54147716	54148178
chr12	54149784	54149995
chr12	54411861	54412590
chr12	54752671	54753884
chr12	56323148	56323586
chr12	65019058	65019979
chr12	66446777	66447151
chr12	68385084	68385454
chr12	68758917	68759565
chr12	68876486	68876822
chr12	69036661	69037118
chr12	76373014	76373318
chr12	76375899	76376264
chr12	77456593	77456922
chr12	79462781	79463098
chr12	81171843	81172335
chr12	82336470	82336631
chr12	82349340	82349900
chr12	82350374	82350688
chr12	82362285	82362429
chr12	90256648	90256905
chr12	90321045	90321347
chr12	90353904	90354400
chr12	92172749	92173207
chr12	92756580	92756813
chr12	92839025	92839432
chr12	92863747	92864031
chr12	92864300	92864736
chr12	92865455	92865580
chr12	92890570	92890809
chr12	92896154	92896581
chr12	92897281	92898057
chr12	92932983	92933476
chr12	92933886	92934489
chr12	92938242	92938374
chr12	92940518	92940994
chr12	92947125	92947543
chr12	92950016	92950145
chr12	92952576	92953022
chr12	92955380	92955568
chr12	92987343	92988147
chr12	93489257	93489472
chr12	93561648	93561951
chr12	94598751	94598891
chr12	94601562	94601834
chr12	94602005	94602423
chr12	95224895	95225184
chr12	95680646	95681018
chr12	96589359	96589977
chr12	102253465	102253916
chr12	102325445	102326145
chr12	102329942	102330412
chr12	104872178	104872670
chr12	105064571	105065844
chr12	105324484	105324678
chr12	108965662	108965849
chr12	108966174	108966560
chr12	109011185	109011417
chr12	109248007	109248657
chr12	111043428	111043840
chr12	111866764	111867021
chr12	111867956	111868269
chr12	111868510	111869152
chr12	113417200	113417385
chr12	113507894	113508421
chr12	113513069	113513377
chr12	113660919	113661318
chr12	113667617	113667862
chr12	120639993	120640274
chr12	122020162	122020238
chr12	122028609	122028883
chr12	122227826	122228273
chr12	122908043	122908483
chr12	125258641	125259012
chr12	125405622	125405939
chr12	125423202	125423335
chr12	125425237	125425455
chr12	129296403	129296565
chr12	129301742	129302776
chr12	129305431	129305689
chr12	129314364	129314712
chr12	129325536	129325762
chr12	129340998	129341268
chr13	24845538	24846279
chr13	26760531	26760858
chr13	28997275	28997445
chr13	29232247	29232368
chr13	30969684	30969817
chr13	33762622	33762899
chr13	33769448	33769840
chr13	33778763	33779029
chr13	34116442	34117241
chr13	34253090	34253722
chr13	42849254	42849451
chr13	42979877	42980186
chr13	46747616	46748160
chr13	47128078	47128394
chr13	47242224	47242549
chr13	51486183	51486653
chr13	53353272	53353380
chr13	64652316	64652644
chr13	74709487	74710034
chr13	75939887	75940324
chr13	77899332	77899971
chr13	78003842	78004097
chr13	80916799	80917232
chr13	80936113	80936309
chr13	88211990	88212263
chr13	95931058	95931197
chr13	95951518	95951672
chr13	99128638	99129073
chr13	100072562	100072893
chr13	100077871	100078176
chr13	111589420	111590157
chr13	114894223	114894969
chr14	21150605	21151121
chr14	22080552	22080764
chr14	22952580	22952652
chr14	22954399	22954440
chr14	22961127	22961337
chr14	23030522	23031354
chr14	23033088	23033184
chr14	23357263	23357473
chr14	24075347	24075692
chr14	24743214	24743836
chr14	25164584	25164990
chr14	32953597	32954289
chr14	33993605	33993755
chr14	34033986	34034251
chr14	34529400	34529785
chr14	35886115	35886382
chr14	42075138	42075996
chr14	50334846	50335244
chr14	50437883	50438206
chr14	50467375	50468846
chr14	50511824	50512400
chr14	50531720	50532221
chr14	50549012	50549388
chr14	53575786	53575939
chr14	59216036	59216189
chr14	60670868	60671093
chr14	60679186	60679974
chr14	61855306	61855686
chr14	62130240	62130667
chr14	64109095	64109326
chr14	64912318	64912487
chr14	68161499	68161767
chr14	68699331	68699744
chr14	68734990	68735182
chr14	68749669	68750047
chr14	68750140	68750526
chr14	68844207	68844566
chr14	68846841	68847380
chr14	68850156	68850330
chr14	68868650	68868995
chr14	68870731	68871233
chr14	68873274	68873547
chr14	69199843	69200146
chr14	69281323	69281785
chr14	69287859	69287985
chr14	69289049	69289309
chr14	69618210	69618757
chr14	69821681	69821846
chr14	71109519	71109752
chr14	71130340	71130625
chr14	71132254	71132379
chr14	74229197	74229543
chr14	74237437	74237571
chr14	74238517	74238805
chr14	77422240	77422571
chr14	77425025	77425260
chr14	77427398	77427552
chr14	77499482	77500543
chr14	81685513	81686063
chr14	88461350	88461753
chr14	89770346	89770725
chr14	91694873	91695058
chr14	91696123	91696361
chr14	91716270	91716863
chr14	91817428	91817689
chr14	95731733	95732288
chr14	100534854	100535453
chr14	100659173	100659604
chr14	102554875	102555215
chr14	102991046	102991386
chr14	102991831	102991939
chr14	105124209	105124541
chr14	105144100	105144955
chr14	105532794	105533222
chr14	105536057	105536658
chr14	106166860	106167518
chr14	106324206	106324758
chr14	107252931	107253417
chr15	33440518	33440847
chr15	38853240	38853506
chr15	38855450	38855620
chr15	38916734	38916950
chr15	38923319	38923689
chr15	38944064	38944182
chr15	38975132	38975347
chr15	38987694	38987941
chr15	40339886	40340243
chr15	40391032	40391342
chr15	40397040	40397227
chr15	40397293	40397725
chr15	41139695	41139794
chr15	41953918	41954236
chr15	42260184	42260317
chr15	42262075	42262564
chr15	42327713	42327843
chr15	44954800	44955080
chr15	45004703	45005017
chr15	45929603	45930187
chr15	52024012	52024470
chr15	52028351	52028526
chr15	52395777	52396019
chr15	52402379	52402574
chr15	54274504	54274660
chr15	54791373	54791774
chr15	58712788	58712944
chr15	59530226	59530327
chr15	59536723	59536869
chr15	60865969	60866384
chr15	60881604	60881753
chr15	63766170	63766327
chr15	63767138	63767451
chr15	64188807	64189333
chr15	65176143	65176677
chr15	65185651	65186463
chr15	65186654	65187183
chr15	65244919	65245418
chr15	65245420	65245827
chr15	66993287	66993569
chr15	67426476	67426864
chr15	69961329	69961591
chr15	70391851	70392235
chr15	72518614	72519346
chr15	73448773	73449049
chr15	74677413	74677899
chr15	74688835	74689193
chr15	74689868	74690209
chr15	74693129	74693507
chr15	74695295	74695591
chr15	74834290	74834419
chr15	75069783	75070047
chr15	75073348	75073866
chr15	75075558	75076065
chr15	75079224	75079407
chr15	75081771	75082003
chr15	75162332	75162702
chr15	75339281	75339878
chr15	75361968	75362271
chr15	75744907	75745094
chr15	75745296	75745530
chr15	75746315	75746749
chr15	77280831	77281103
chr15	79234527	79234916
chr15	79272176	79272521
chr15	80258107	80258932
chr15	80260488	80260810
chr15	80269751	80270867
chr15	80270919	80271718
chr15	81315785	81316530
chr15	85458286	85458507
chr15	86247990	86248195
chr15	89183173	89183667
chr15	93363497	93364154
chr15	94830973	94831315
chr15	96900187	96900329
chr15	101481750	101481996
chr15	101667775	101667985
chr15	101805289	101805580
chr16	3013245	3013631
chr16	3124961	3125268
chr16	3156518	3156937
chr16	4321625	4322178
chr16	4818680	4818913
chr16	10936885	10937124
chr16	10962462	10962962
chr16	11058771	11058999
chr16	11059393	11059782
chr16	11198828	11199160
chr16	11277053	11277355
chr16	11296512	11296770
chr16	11319095	11319543
chr16	11326911	11327269
chr16	11391500	11391628
chr16	11448700	11449053
chr16	11473379	11473565
chr16	11670817	11671132
chr16	11677764	11678427
chr16	11763463	11763899
chr16	11764274	11764504
chr16	12630003	12630276
chr16	12638973	12639326
chr16	12641085	12641468
chr16	13530556	13530750
chr16	13533694	13533856
chr16	14050567	14050869
chr16	15684514	15685137
chr16	17463561	17463824
chr16	17510624	17510767
chr16	19222406	19222654
chr16	21656930	21657029
chr16	22202596	22202946
chr16	22203475	22203890
chr16	23871062	23871733
chr16	23874863	23875389
chr16	25049848	25050165
chr16	27248798	27249418
chr16	27254406	27254878
chr16	27386500	27386691
chr16	27410342	27410495
chr16	27415669	27416332
chr16	27419263	27419728
chr16	30645556	30645885
chr16	30825606	30826012
chr16	46823783	46824029
chr16	47526942	47527306
chr16	50717871	50718330
chr16	53124874	53125001
chr16	53125869	53126178
chr16	53552731	53552904
chr16	56945707	56946108
chr16	56950990	56951197
chr16	57034523	57034824
chr16	57048506	57048777
chr16	57294233	57294672
chr16	58277502	58277617
chr16	66555983	66556387
chr16	66906996	66907469
chr16	67278264	67278626
chr16	68271348	68271876
chr16	68794775	68795028
chr16	69790577	69791500
chr16	70461908	70462625
chr16	70464772	70465160
chr16	72459158	72459630
chr16	75045854	75046060
chr16	81512608	81512902
chr16	81785976	81786155
chr16	81817758	81818047
chr16	81842710	81842821
chr16	81855087	81855491
chr16	81856913	81857368
chr16	81865379	81865629
chr16	81875278	81875726
chr16	84548498	84548894
chr16	84631160	84631348
chr16	84634431	84634711
chr16	84674948	84675055
chr16	85185210	85185759
chr16	85603305	85603679
chr16	85969764	85970393
chr16	86029450	86029748
chr16	86698644	86698785
chr16	87843209	87843416
chr16	88700249	88701257
chr16	89038174	89038503
chr16	89045543	89045751
chr16	89050259	89050442
chr16	89126677	89126907
chr16	89181535	89182183
chr16	89555521	89555997
chr17	1171565	1171808
chr17	1390195	1390341
chr17	1620806	1621089
chr17	1973596	1973991
chr17	1992717	1993096
chr17	2143435	2143643
chr17	2163031	2163247
chr17	3453416	3453706
chr17	4278382	4278689
chr17	4299458	4299796
chr17	7035868	7036444
chr17	7737438	7738736
chr17	7738822	7740614
chr17	7746991	7747556
chr17	8095551	8095762
chr17	8760227	8760351
chr17	8761203	8761507
chr17	8762126	8762262
chr17	8762730	8763052
chr17	12334623	12334859
chr17	13412933	13413137
chr17	16189250	16189597
chr17	17597479	17598220
chr17	17655489	17655938
chr17	17743258	17743857
chr17	18804175	18804500
chr17	18825562	18825708
chr17	21002403	21002809
chr17	21179100	21179414
chr17	25784873	25785075
chr17	25800672	25801019
chr17	25823612	25823763
chr17	25833655	25833928
chr17	26135195	26135302
chr17	26827971	26828324
chr17	27475765	27476166
chr17	28049478	28050072
chr17	29136069	29136242
chr17	29820298	29820473
chr17	30847234	30847756
chr17	30850461	30850579
chr17	30886393	30886627
chr17	33373543	33373969
chr17	33867743	33868178
chr17	34400015	34400366
chr17	36103612	36103841
chr17	37910411	37911394
chr17	37912171	37912498
chr17	37950684	37950832
chr17	38468655	38468865
chr17	38480180	38480741
chr17	38481659	38482183
chr17	38697928	38698065
chr17	38699205	38699580
chr17	38703564	38704159
chr17	38718108	38719166
chr17	38755372	38755931
chr17	38757926	38758116
chr17	38771553	38771985
chr17	39832714	39833014
chr17	40400517	40401003
chr17	42276572	42276897
chr17	42404001	42404290
chr17	42425585	42425836
chr17	43301018	43301609
chr17	43303050	43303852
chr17	43304336	43305039
chr17	43305165	43306978
chr17	43389475	43389771
chr17	43490897	43491137
chr17	45282976	45283116
chr17	45812231	45812436
chr17	46079914	46080281
chr17	46518675	46518993
chr17	47270202	47270509
chr17	47295492	47295787
chr17	48228924	48229616
chr17	48386710	48386950
chr17	48710151	48710394
chr17	55434822	55435211
chr17	55447287	55447561
chr17	55540558	55540950
chr17	56310140	56310517
chr17	56410599	56410851
chr17	56411173	56411562
chr17	56412418	56413089
chr17	56413212	56413667
chr17	56415976	56416316
chr17	56417498	56417914
chr17	56419503	56419633
chr17	57905350	57905555
chr17	57906379	57907270
chr17	62981858	62982486
chr17	63119249	63119621
chr17	65567749	65567899
chr17	66456929	66457226
chr17	70417215	70417683
chr17	70423161	70423493
chr17	71287548	71287861
chr17	71305759	71306422
chr17	73291742	73292218
chr17	75318595	75318736
chr17	75319028	75319523
chr17	75319670	75320031
chr17	75461802	75462176
chr17	76151038	76151473
chr17	76312866	76313241
chr17	76335027	76335218
chr17	76730897	76731072
chr17	76767876	76768189
chr17	76770526	76771358
chr17	80056613	80056910
chr17	80255299	80255755
chr17	80255798	80256475
chr17	80454894	80455238
chr17	80817363	80817528
chr17	80817904	80818262
chr17	80821746	80822299
chr18	2641738	2642012
chr18	2972158	2972493
chr18	3177957	3178349
chr18	4453597	4454207
chr18	10950842	10951271
chr18	10951449	10951581
chr18	13562482	13563053
chr18	13566903	13567274
chr18	13577393	13578089
chr18	20811230	20811702
chr18	23795775	23795921
chr18	29228956	29229096
chr18	34215471	34215669
chr18	42262294	42262512
chr18	43830546	43830877
chr18	46311579	46311776
chr18	46461141	46461770
chr18	47834061	47834491
chr18	47839738	47839893
chr18	52736760	52737109
chr18	56317461	56317625
chr18	56320590	56320820
chr18	56325382	56325774
chr18	56631378	56631745
chr18	56633214	56633485
chr18	57585799	57586003
chr18	57594468	57594884
chr18	60193382	60194139
chr18	60805787	60806310
chr18	60809118	60809336
chr18	60819978	60820314
chr18	60825008	60825274
chr18	60827006	60827299
chr18	60827467	60827631
chr18	60827980	60828589
chr18	60828947	60829338
chr18	60979120	60979234
chr18	60984165	60984609
chr18	61576212	61576423
chr18	67553371	67553647
chr18	67616100	67616494
chr18	68678714	68678943
chr18	70342014	70342252
chr18	72706567	72706772
chr18	72706946	72707254
chr18	74830215	74830809
chr18	74840150	74840705
chr18	77165685	77166189
chr18	77220515	77220732
chr19	954903	955312
chr19	1028160	1028923
chr19	1069175	1069494
chr19	1133542	1133865
chr19	1252961	1253429
chr19	1855247	1855761
chr19	2061356	2061737
chr19	2087738	2088017
chr19	2093042	2093330
chr19	2094360	2094773
chr19	2165096	2165788
chr19	2167436	2167667
chr19	2168890	2169464
chr19	2171377	2171588
chr19	2561938	2562231
chr19	2599036	2599584
chr19	2620825	2621136
chr19	2621859	2622002
chr19	3035530	3035851
chr19	3367171	3367852
chr19	3369394	3369884
chr19	4369210	4369467
chr19	5287522	5287818
chr19	5322399	5322569
chr19	6489533	6489689
chr19	6518032	6518368
chr19	6577471	6577956
chr19	6587274	6587651
chr19	6588124	6588275
chr19	6589429	6589697
chr19	6592539	6592761
chr19	6674780	6675150
chr19	6802447	6802718
chr19	7402747	7403030
chr19	7756040	7757119
chr19	10215397	10215725
chr19	10215832	10216068
chr19	10346765	10347120
chr19	10515339	10515636
chr19	12404552	12404928
chr19	12724614	12724901
chr19	12892961	12894040
chr19	13262107	13262928
chr19	13266326	13267156
chr19	13273540	13274187
chr19	13278382	13278991
chr19	13972364	13973309
chr19	14097142	14097697
chr19	14126359	14126500
chr19	16188924	16190024
chr19	16229373	16229857
chr19	16556086	16556488
chr19	16696641	16697052
chr19	16704980	16705245
chr19	17200566	17201240
chr19	18133045	18133309
chr19	18201963	18202321
chr19	18402387	18403564
chr19	18415031	18416060
chr19	18485152	18485556
chr19	18528263	18528792
chr19	19708713	19709032
chr19	34850085	34850642
chr19	35696373	35696472
chr19	35821239	35821740
chr19	35838526	35838887
chr19	36193251	36193562
chr19	36202440	36202452
chr19	38470537	38470671
chr19	38539064	38539251
chr19	39891902	39892845
chr19	39894353	39894945
chr19	40447509	40447978
chr19	40459260	40459714
chr19	40939716	40940068
chr19	42037922	42038313
chr19	42379575	42379860
chr19	42381967	42382342
chr19	42633561	42634224
chr19	42774379	42774759
chr19	42784527	42784991
chr19	44267676	44267996
chr19	44269192	44269953
chr19	44281524	44282142
chr19	44283400	44283793
chr19	44284114	44284247
chr19	45256546	45257099
chr19	45393623	45393866
chr19	46012498	46012899
chr19	46386037	46386278
chr19	46853988	46854113
chr19	46854568	46854669
chr19	47220951	47221042
chr19	47221635	47221817
chr19	47363167	47364689
chr19	47613231	47613789
chr19	47776748	47776969
chr19	48016024	48016351
chr19	48103581	48103982
chr19	49465555	49466264
chr19	49466802	49467527
chr19	49836983	49837445
chr19	50414628	50414884
chr19	50860908	50861268
chr19	51151399	51151595
chr19	51898753	51899047
chr19	55787779	55788010
chr19	58912594	58912944
chr2	8369680	8369964
chr2	8443687	8443971
chr2	8452467	8452563
chr2	8453183	8453334
chr2	8548793	8549175
chr2	8557340	8557745
chr2	8597253	8597584
chr2	8610036	8610282
chr2	8617164	8617264
chr2	8621577	8621887
chr2	8626385	8626615
chr2	8626752	8626942
chr2	8654943	8655289
chr2	8661100	8661349
chr2	10260365	10260994
chr2	10471190	10471549
chr2	10550434	10550795
chr2	20412281	20412403
chr2	25518028	25518279
chr2	27304052	27304486
chr2	30448125	30448425
chr2	30559982	30560170
chr2	30850038	30850385
chr2	33702756	33702976
chr2	37763005	37763322
chr2	37763462	37763512
chr2	37785993	37786119
